TARGET,성별,차량 소유 여부,부동산 소유 여부,자녀 수,연간 수입,수입 유형,최종 학력,결혼 여부,주거 형태,거주지 인구 비율,업무용 휴대전화 소유 여부,이메일 소유 여부,직업,가족 구성원 수,산업군,나이,근속연수,가입연수,자녀수_구간,연간수입_로그,배우자유무,산업군_상위,근속구간,1인당소득
0,남성,1,1,0,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.01885,1,0,단순 노동자,2.0,사업 2,31,7,13.0,0,16.87139680141899,1.0,사업,5-10Y,8.435698400709494
0,여성,0,1,0,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.010032,0,0,Unknown,2.0,기타 1,57,1000,8.0,0,17.276861893833495,1.0,기타,Retired,8.638430946916747
0,여성,0,1,0,21240000.0,공무원,대학교 중퇴,기혼,주택 / 아파트,0.015221,1,0,핵심 노동자,2.0,학교,42,4,21.0,0,16.87139680141899,1.0,학교,2-5Y,8.435698400709494
0,여성,0,0,0,74340000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,1,관리직,2.0,사업 2,44,3,13.0,0,18.124159736285087,1.0,사업,2-5Y,9.062079868142543
0,남성,1,1,0,31860000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.026392,1,0,회계사,2.0,사업 0,43,20,11.0,0,17.276861893833495,1.0,사업,Over 20Y,8.638430946916747
0,여성,0,1,0,47790000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.025164,1,0,Unknown,1.0,사업 2,42,5,14.0,0,17.682326991479222,0.0,사업,5-10Y,17.682326991479222
0,남성,1,1,1,37170000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,1,보안 업계 종사자,3.0,보안,42,2,0.0,1,17.43101256917685,1.0,보안,2-5Y,5.8103375230589505
0,여성,0,1,1,26550000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.011703,1,0,조리사,3.0,레스토랑,28,0,24.0,1,17.094540343317004,1.0,레스토랑,Under 2Y,5.698180114439001
0,여성,0,1,0,19116000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0096569999999999,1,0,Unknown,2.0,기타 0,53,14,27.0,0,16.766036290992385,1.0,기타,10-20Y,8.383018145496193
0,여성,0,1,3,37170000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.006852,1,0,Unknown,5.0,사업 2,38,0,15.0,3+,17.43101256917685,1.0,사업,Under 2Y,3.4862025138353703
0,남성,1,1,1,58410000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.032561,1,0,관리직,2.0,사업 2,37,6,5.0,1,17.88299768313685,0.0,사업,5-10Y,8.941498841568425
0,여성,0,1,0,10620000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.019101,0,0,Unknown,2.0,기타 1,66,1000,42.0,0,16.178249667940023,1.0,기타,Retired,8.089124833970011
0,여성,1,1,0,63720000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.035792,0,0,Unknown,2.0,기타 1,57,1000,11.0,0,17.97000905869978,1.0,기타,Retired,8.98500452934989
0,여성,1,0,0,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,0,단순 노동자,2.0,기타 0,35,1,5.0,0,16.583714744660867,1.0,기타,Under 2Y,8.291857372330433
0,여성,0,1,0,6372000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.018634,1,0,회계사,1.0,주택,49,3,12.0,0,15.667424106948662,0.0,주택,2-5Y,15.667424106948662
0,여성,0,1,0,26550000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.028663,0,0,Unknown,2.0,기타 1,56,1000,19.0,0,17.094540343317004,1.0,기타,Retired,8.547270171658502
0,여성,0,0,3,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010643,1,0,Unknown,5.0,자영업,30,1,29.0,3+,17.094540343317004,1.0,자영업,Under 2Y,3.418908068663401
0,여성,0,0,1,21240000.0,근로자,고등학교 졸업,미혼,공공분양,0.031329,1,0,Unknown,2.0,사업 0,44,7,3.0,1,16.87139680141899,0.0,사업,5-10Y,8.435698400709494
0,남성,0,1,0,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018801,1,0,Unknown,2.0,산업 10,31,1,0.0,0,17.43101256917685,1.0,산업,Under 2Y,8.715506284588425
0,여성,0,1,0,19116000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.0084739999999999,0,0,Unknown,2.0,기타 1,62,1000,1.0,0,16.766036290992385,1.0,기타,Retired,8.383018145496193
0,여성,0,0,0,30798000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.026392,0,0,Unknown,2.0,기타 1,62,1000,17.0,0,17.242960343240135,1.0,기타,Retired,8.621480171620068
1,여성,1,1,1,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,0,Unknown,3.0,학교,42,10,5.0,1,17.78768750504456,1.0,학교,10-20Y,5.929229168348186
0,여성,0,0,0,21240000.0,연금수령자,저학력자,기혼,주택 / 아파트,0.00702,0,1,Unknown,2.0,기타 1,66,1000,36.0,0,16.87139680141899,1.0,기타,Retired,8.435698400709494
0,여성,0,0,1,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010006,1,0,Unknown,3.0,사업 2,39,1,9.0,1,16.583714744660867,1.0,사업,Under 2Y,5.527904914886956
0,남성,1,1,0,37170000.0,근로자,고등학교 졸업,기혼,공공분양,0.020246,1,0,운전자,2.0,자영업,52,9,22.0,0,17.43101256917685,1.0,자영업,5-10Y,8.715506284588425
0,남성,1,1,1,42480000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.019101,1,0,핵심 노동자,3.0,사업 0,34,2,7.0,1,17.564543958438446,1.0,사업,2-5Y,5.854847986146148
0,남성,0,0,0,57260916.0,기타,대학교 중퇴,기혼,아파트 임대,0.0116569999999999,1,0,Unknown,2.0,사업 2,24,2,17.0,0,17.863128872175935,1.0,사업,2-5Y,8.931564436087967
0,남성,0,1,0,84960000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0096569999999999,1,0,운전자,2.0,자영업,50,9,30.0,0,18.25769112722815,1.0,자영업,5-10Y,9.128845563614075
1,남성,0,1,0,10806912.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.002134,0,0,Unknown,2.0,기타 1,61,1000,15.0,0,16.195696579915154,1.0,기타,Retired,8.097848289957577
0,여성,1,1,3,74340000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.006233,1,0,운전자,5.0,운송 1,30,8,15.0,3+,18.124159736285087,1.0,운송,5-10Y,3.624831947257017
0,남성,1,1,2,21240000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,0,영업직,4.0,무역 3,34,0,18.0,2,16.87139680141899,1.0,무역,Under 2Y,4.217849200354747
0,남성,0,0,0,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0196889999999999,1,0,단순 노동자,2.0,기타 0,53,1,29.0,0,17.094540343317004,1.0,기타,Under 2Y,8.547270171658502
0,여성,0,0,1,47790000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.018209,1,0,단순 노동자,3.0,건설,28,4,11.0,1,17.682326991479222,1.0,건설,2-5Y,5.894108997159741
0,남성,1,0,1,47790000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.028663,1,0,단순 노동자,3.0,운송 1,52,1,0.0,1,17.682326991479222,1.0,운송,Under 2Y,5.894108997159741
0,여성,1,1,0,26550000.0,근로자,대학교 졸업 이상,사실혼,주택 / 아파트,0.00823,1,0,Unknown,2.0,사업 2,35,2,14.0,0,17.094540343317004,1.0,사업,2-5Y,8.547270171658502
0,남성,1,1,0,33984000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.006296,1,0,단순 노동자,2.0,사업 2,57,10,32.0,0,17.34140041300936,1.0,사업,10-20Y,8.67070020650468
1,여성,0,0,0,47790000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.072508,1,0,Unknown,1.0,사업 2,57,9,19.0,0,17.682326991479222,0.0,사업,5-10Y,17.682326991479222
0,여성,0,0,0,50976000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.003813,1,0,의료 업계 종사자,2.0,의학,38,7,9.0,0,17.746865511308986,1.0,의학,5-10Y,8.873432755654493
0,남성,1,0,0,106200000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.035792,1,0,관리직,2.0,사업 2,55,3,3.0,0,18.48083467618831,1.0,사업,2-5Y,9.240417338094154
0,여성,0,1,1,26550000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.0072739999999999,1,0,단순 노동자,2.0,무역 2,27,6,13.0,1,17.094540343317004,0.0,무역,5-10Y,8.547270171658502
0,여성,0,0,0,32284800.0,기타,대학교 중퇴,사별,주택 / 아파트,0.031329,1,0,Unknown,1.0,사업 2,47,1,23.0,0,17.290107120170525,0.0,사업,Under 2Y,17.290107120170525
0,여성,0,1,0,15930000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.0096569999999999,1,0,단순 노동자,2.0,사업 2,43,9,15.0,0,16.583714744660867,1.0,사업,5-10Y,8.291857372330433
0,여성,0,1,0,26550000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.028663,1,0,핵심 노동자,2.0,운송 2,41,15,22.0,0,17.094540343317004,1.0,운송,10-20Y,8.547270171658502
0,여성,0,0,0,26550000.0,근로자,대학교 졸업 이상,사실혼,주택 / 아파트,0.00733,1,0,영업직,2.0,자영업,49,13,26.0,0,17.094540343317004,1.0,자영업,10-20Y,8.547270171658502
0,여성,1,1,0,15930000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.028663,0,0,Unknown,2.0,기타 1,57,1000,22.0,0,16.583714744660867,1.0,기타,Retired,8.291857372330433
0,여성,0,1,0,47790000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.011703,1,0,영업직,2.0,사업 2,44,4,5.0,0,17.682326991479222,1.0,사업,2-5Y,8.841163495739611
0,여성,0,1,0,37170000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.009549,0,0,Unknown,1.0,기타 1,58,1000,13.0,0,17.43101256917685,0.0,기타,Retired,17.43101256917685
0,남성,0,1,0,45666000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.018801,1,0,Unknown,1.0,기타 0,40,0,10.0,0,17.636864618375714,0.0,기타,Under 2Y,17.636864618375714
0,남성,0,1,0,50976000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.035792,1,0,비서,1.0,무역 0,29,7,12.0,0,17.746865511308986,0.0,무역,5-10Y,17.746865511308986
0,남성,0,1,0,37170000.0,공무원,고등학교 졸업,미혼,주택 / 아파트,0.04622,1,0,의료 업계 종사자,1.0,의학,29,0,6.0,0,17.43101256917685,0.0,의학,Under 2Y,17.43101256917685
0,남성,1,0,0,27612000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.028663,1,0,단순 노동자,2.0,기타 0,47,2,27.0,0,17.13376105502164,1.0,기타,2-5Y,8.56688052751082
0,여성,1,1,1,42480000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.0145199999999999,1,0,Unknown,3.0,기타 0,40,2,2.0,1,17.564543958438446,1.0,기타,2-5Y,5.854847986146148
0,남성,0,1,0,37170000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.025164,1,0,단순 노동자,1.0,사업 2,45,1,39.0,0,17.43101256917685,0.0,사업,Under 2Y,17.43101256917685
0,여성,0,1,0,10620000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018634,1,0,Unknown,2.0,자영업,40,2,7.0,0,16.178249667940023,1.0,자영업,2-5Y,8.089124833970011
0,여성,0,0,0,37170000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.00823,1,0,관리직,2.0,정부,46,27,13.0,0,17.43101256917685,1.0,정부,Over 20Y,8.715506284588425
0,여성,0,1,1,31860000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.026392,1,0,Unknown,3.0,사업 2,36,10,10.0,1,17.276861893833495,1.0,사업,10-20Y,5.758953964611165
1,남성,0,1,0,47790000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.0196889999999999,1,0,Unknown,2.0,자영업,35,1,12.0,0,17.682326991479222,1.0,자영업,Under 2Y,8.841163495739611
0,남성,1,1,0,37170000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.072508,1,1,단순 노동자,1.0,레스토랑,27,2,12.0,0,17.43101256917685,0.0,레스토랑,2-5Y,17.43101256917685
0,남성,1,1,0,106200000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.019101,1,0,Unknown,2.0,사업 2,38,9,22.0,0,18.48083467618831,1.0,사업,5-10Y,9.240417338094154
0,남성,1,1,0,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,0,보안 업계 종사자,2.0,기타 0,56,3,23.0,0,16.583714744660867,1.0,기타,2-5Y,8.291857372330433
0,남성,1,1,2,84960000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,0,관리직,4.0,학교,41,1,2.0,2,18.25769112722815,1.0,학교,Under 2Y,4.564422781807037
0,여성,1,1,0,67968000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.035792,1,0,Unknown,1.0,사업 2,24,0,0.0,0,18.0345475788565,0.0,사업,Under 2Y,18.0345475788565
0,여성,0,1,0,53100000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.032561,1,0,의료 업계 종사자,2.0,의학,50,3,7.0,0,17.78768750504456,1.0,의학,2-5Y,8.89384375252228
0,남성,1,1,0,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0228,1,0,단순 노동자,2.0,사업 2,30,7,1.0,0,17.78768750504456,1.0,사업,5-10Y,8.89384375252228
0,남성,1,1,1,37170000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.0196889999999999,0,0,Unknown,3.0,기타 1,64,1000,10.0,1,17.43101256917685,1.0,기타,Retired,5.8103375230589505
0,여성,0,0,1,28674000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,0,의료 업계 종사자,3.0,의학,46,26,22.0,1,17.17150138166315,1.0,의학,Over 20Y,5.723833793887716
0,남성,1,1,0,100890000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.04622,1,0,운전자,2.0,사업 2,54,10,24.0,0,18.429541382296346,1.0,사업,10-20Y,9.214770691148173
1,여성,0,1,0,26550000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,0,회계사,2.0,사업 2,48,4,6.0,0,17.094540343317004,1.0,사업,2-5Y,8.547270171658502
0,남성,0,0,0,27612000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.0088659999999999,1,0,단순 노동자,1.0,사업 2,51,1,5.0,0,17.13376105502164,0.0,사업,Under 2Y,17.13376105502164
0,남성,1,1,0,47790000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.04622,1,0,단순 노동자,1.0,무역 0,27,2,12.0,0,17.682326991479222,0.0,무역,2-5Y,17.682326991479222
0,남성,0,1,0,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,0,저임금 노동자,2.0,사업 0,49,0,4.0,0,17.682326991479222,1.0,사업,Under 2Y,8.841163495739611
0,여성,0,1,0,31860000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.022625,1,0,Unknown,1.0,정부,65,15,1.0,0,17.276861893833495,0.0,정부,10-20Y,17.276861893833495
0,여성,0,1,1,31860000.0,공무원,고등학교 졸업,사실혼,주택 / 아파트,0.018801,1,0,핵심 노동자,3.0,유치원,44,1,1.0,1,17.276861893833495,1.0,유치원,Under 2Y,5.758953964611165
0,여성,0,1,0,53100000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.018029,1,0,보안 업계 종사자,1.0,레스토랑,60,3,25.0,0,17.78768750504456,0.0,레스토랑,2-5Y,17.78768750504456
0,남성,1,1,2,42480000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,0,단순 노동자,4.0,운송 1,42,3,14.0,2,17.564543958438446,1.0,운송,2-5Y,4.391135989609611
0,여성,1,1,0,53100000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,0,회계사,2.0,사업 2,28,4,3.0,0,17.78768750504456,1.0,사업,2-5Y,8.89384375252228
0,여성,0,1,0,47790000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.028663,0,0,Unknown,2.0,기타 1,54,1000,9.0,0,17.682326991479222,1.0,기타,Retired,8.841163495739611
0,남성,1,0,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,0,단순 노동자,3.0,건설,27,2,5.0,1,17.682326991479222,1.0,건설,2-5Y,5.894108997159741
0,여성,0,1,0,8496000.0,연금수령자,고등학교 졸업,사실혼,주택 / 아파트,0.025164,0,0,Unknown,2.0,기타 1,66,1000,21.0,0,15.955106140166299,1.0,기타,Retired,7.977553070083149
0,여성,1,0,1,31860000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.020713,1,0,회계사,3.0,사업 2,53,9,20.0,1,17.276861893833495,1.0,사업,5-10Y,5.758953964611165
0,여성,0,1,0,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.008575,1,0,단순 노동자,2.0,자영업,42,7,25.0,0,17.276861893833495,1.0,자영업,5-10Y,8.638430946916747
0,여성,0,0,0,66906000.0,기타,고등학교 졸업,미혼,아파트 임대,0.025164,1,0,회계사,1.0,사업 2,26,1,2.0,0,18.018799222121896,0.0,사업,Under 2Y,18.018799222121896
0,남성,0,0,0,30798000.0,기타,대학교 중퇴,기혼,주택 / 아파트,0.030755,1,0,운전자,2.0,운송 1,29,1,14.0,0,17.242960343240135,1.0,운송,Under 2Y,8.621480171620068
0,여성,0,0,0,21877200.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.010556,0,0,Unknown,1.0,기타 1,64,1000,17.0,0,16.900955602289244,0.0,기타,Retired,16.900955602289244
0,남성,1,1,1,26550000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,0,보안 업계 종사자,3.0,보안,42,10,22.0,1,17.094540343317004,1.0,보안,10-20Y,5.698180114439001
0,여성,1,1,0,58410000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00733,1,0,기술직,2.0,대학교,38,9,3.0,0,17.88299768313685,1.0,대학교,5-10Y,8.941498841568425
0,남성,1,0,1,53100000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018634,1,0,단순 노동자,3.0,사업 1,33,3,2.0,1,17.78768750504456,1.0,사업,2-5Y,5.929229168348186
0,남성,1,1,1,84960000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0228,1,0,운전자,3.0,사업 2,40,0,10.0,1,18.25769112722815,1.0,사업,Under 2Y,6.085897042409383
0,여성,1,0,0,39825000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.018801,0,0,Unknown,2.0,기타 1,57,1000,1.0,0,17.500005438870243,1.0,기타,Retired,8.750002719435122
0,여성,1,1,0,140184000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.04622,1,0,기술직,1.0,사업 0,59,14,42.0,0,18.758466410503875,0.0,사업,10-20Y,18.758466410503875
0,남성,0,1,1,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.016612,1,0,단순 노동자,3.0,사업 2,27,5,12.0,1,17.78768750504456,1.0,사업,5-10Y,5.929229168348186
1,남성,0,0,0,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020246,1,0,Unknown,2.0,사업 2,43,11,21.0,0,17.43101256917685,1.0,사업,10-20Y,8.715506284588425
0,여성,0,1,0,47790000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.025164,1,1,핵심 노동자,1.0,학교,43,8,0.0,0,17.682326991479222,0.0,학교,5-10Y,17.682326991479222
0,남성,1,0,0,33984000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.010276,1,0,운전자,2.0,사업 2,38,1,20.0,0,17.34140041300936,1.0,사업,Under 2Y,8.67070020650468
0,남성,0,1,0,37170000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.020713,0,0,Unknown,2.0,기타 1,55,1000,20.0,0,17.43101256917685,1.0,기타,Retired,8.715506284588425
0,여성,0,0,0,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020246,1,0,의료 업계 종사자,2.0,의학,40,19,11.0,0,16.87139680141899,1.0,의학,10-20Y,8.435698400709494
0,여성,1,1,0,26550000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.028663,0,0,Unknown,2.0,기타 1,58,1000,8.0,0,17.094540343317004,1.0,기타,Retired,8.547270171658502
0,여성,0,1,0,26550000.0,연금수령자,고등학교 졸업,사별,공공분양,0.0196889999999999,0,0,Unknown,1.0,기타 1,62,1000,12.0,0,17.094540343317004,0.0,기타,Retired,17.094540343317004
0,여성,0,0,0,127440000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.072508,1,0,회계사,2.0,사업 2,55,11,16.0,0,18.6631562314129,1.0,사업,10-20Y,9.33157811570645
0,여성,1,1,0,42480000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.020713,0,0,Unknown,2.0,기타 1,60,1000,6.0,0,17.564543958438446,1.0,기타,Retired,8.782271979219223
0,여성,0,1,0,25488000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.003813,0,0,Unknown,1.0,기타 1,53,1000,19.0,0,17.053718350366115,0.0,기타,Retired,17.053718350366115
0,여성,0,1,0,48852000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.006629,1,0,핵심 노동자,2.0,학교,30,10,1.0,0,17.704305897743108,1.0,학교,10-20Y,8.852152948871554
0,여성,1,1,0,63720000.0,근로자,대학교 졸업 이상,별거,주택 / 아파트,0.010643,1,0,관리직,1.0,학교,57,11,15.0,0,17.97000905869978,0.0,학교,10-20Y,17.97000905869978
0,남성,1,1,0,84960000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.018801,1,0,관리직,2.0,산업 9,53,12,0.0,0,18.25769112722815,1.0,산업,10-20Y,9.128845563614075
0,여성,0,1,1,31860000.0,근로자,대학교 졸업 이상,사별,주택 / 아파트,0.003813,1,0,영업직,2.0,자영업,36,6,11.0,1,17.276861893833495,0.0,자영업,5-10Y,8.638430946916747
1,여성,0,1,0,31860000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.00702,1,0,영업직,2.0,자영업,49,6,25.0,0,17.276861893833495,1.0,자영업,5-10Y,8.638430946916747
0,남성,1,0,0,74340000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.009175,1,0,단순 노동자,2.0,자영업,29,3,1.0,0,18.124159736285087,1.0,자영업,2-5Y,9.062079868142543
0,여성,1,1,1,53100000.0,근로자,대학교 졸업 이상,사실혼,주택 / 아파트,0.022625,1,1,기술직,3.0,의학,41,3,7.0,1,17.78768750504456,1.0,의학,2-5Y,5.929229168348186
0,여성,0,1,0,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,0,핵심 노동자,2.0,유치원,27,1,10.0,0,17.094540343317004,1.0,유치원,Under 2Y,8.547270171658502
0,남성,1,1,0,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00712,1,0,저임금 노동자,2.0,자영업,53,0,18.0,0,17.276861893833495,1.0,자영업,Under 2Y,8.638430946916747
0,여성,1,1,0,26550000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.025164,0,0,Unknown,1.0,기타 1,54,1000,3.0,0,17.094540343317004,0.0,기타,Retired,17.094540343317004
0,여성,0,1,0,42480000.0,근로자,고등학교 졸업,기혼,공공분양,0.018029,1,0,Unknown,2.0,사업 2,50,5,12.0,0,17.564543958438446,1.0,사업,5-10Y,8.782271979219223
1,여성,0,1,1,21240000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.015221,1,0,영업직,3.0,정부,40,4,3.0,1,16.87139680141899,1.0,정부,2-5Y,5.62379893380633
0,여성,0,1,0,31860000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.00963,1,0,핵심 노동자,2.0,보험,24,1,9.0,0,17.276861893833495,1.0,보험,Under 2Y,8.638430946916747
0,여성,1,1,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,0,가정부,3.0,자영업,40,3,14.0,1,17.43101256917685,1.0,자영업,2-5Y,5.8103375230589505
0,남성,1,1,0,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.0096569999999999,1,0,단순 노동자,1.0,산업 7,23,1,3.0,0,17.276861893833495,0.0,산업,Under 2Y,17.276861893833495
0,남성,1,1,0,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,1,핵심 노동자,2.0,자영업,39,5,0.0,0,17.564543958438446,1.0,자영업,5-10Y,8.782271979219223
0,여성,0,0,0,53100000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.018634,1,0,Unknown,1.0,사업 2,31,8,16.0,0,17.78768750504456,0.0,사업,5-10Y,17.78768750504456
0,여성,0,1,0,63720000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.007305,1,0,Unknown,1.0,사업 2,49,30,7.0,0,17.97000905869978,0.0,사업,Over 20Y,17.97000905869978
0,여성,0,0,0,31860000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.0145199999999999,1,0,단순 노동자,1.0,산업 10,37,4,21.0,0,17.276861893833495,0.0,산업,2-5Y,17.276861893833495
0,여성,0,1,0,60534000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010032,1,0,기술직,2.0,기타 0,56,0,31.0,0,17.918715765138213,1.0,기타,Under 2Y,8.959357882569106
0,여성,0,1,0,69030000.0,연금수령자,고등학교 졸업,사실혼,주택 / 아파트,0.006852,0,0,Unknown,2.0,기타 1,60,1000,14.0,0,18.050051765166113,1.0,기타,Retired,9.025025882583057
0,여성,1,1,2,90270000.0,근로자,대학교 졸업 이상,별거,주택 / 아파트,0.02461,1,0,관리직,3.0,사업 1,39,15,11.0,2,18.318315748352216,0.0,사업,10-20Y,6.106105249450739
0,여성,0,0,0,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.003813,1,0,단순 노동자,2.0,자영업,49,8,2.0,0,16.87139680141899,1.0,자영업,5-10Y,8.435698400709494
0,여성,0,1,0,79650000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,0,회계사,2.0,은행,49,0,1.0,0,18.19315260687526,1.0,은행,Under 2Y,9.09657630343763
0,남성,0,1,0,74340000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.008068,1,0,Unknown,1.0,사업 2,38,4,5.0,0,18.124159736285087,0.0,사업,2-5Y,18.124159736285087
1,남성,1,1,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0088659999999999,1,0,Unknown,3.0,사업 2,29,3,11.0,1,17.564543958438446,1.0,사업,2-5Y,5.854847986146148
0,남성,1,1,0,53100000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,0,관리직,2.0,사업 2,50,2,4.0,0,17.78768750504456,1.0,사업,2-5Y,8.89384375252228
0,여성,1,1,0,37170000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.018801,1,0,핵심 노동자,2.0,무역 6,32,1,0.0,0,17.43101256917685,1.0,무역,Under 2Y,8.715506284588425
0,여성,0,1,1,53100000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,0,관리직,3.0,사업 2,40,8,24.0,1,17.78768750504456,1.0,사업,5-10Y,5.929229168348186
